Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN27,OUT045,1000
FDD16,OUT013,1000
FDW48,OUT046,1000
DRN35,OUT045,1000
FDX25,OUT049,1000
DRD49,OUT049,1000
FDE21,OUT019,1000
FDN44,OUT035,1000
DRC01,OUT049,1000
NCK30,OUT046,1000
FDU39,OUT013,1000
FDB49,OUT013,1000
FDS12,OUT045,1000
FDR57,OUT018,1000
FDX22,OUT027,1000
FDC60,OUT013,1000
NCE42,OUT049,1000
NCK42,OUT049,1000
DRE01,OUT017,1000
FDE57,OUT018,1000
DRK59,OUT019,1000
FDB10,OUT027,1000
FDQ25,OUT046,1000
FDY26,OUT017,1000
FDG28,OUT049,1000
FDM14,OUT049,1000
NCH29,OUT049,1000
FDD48,OUT049,1000
FDC17,OUT045,1000
DRH49,OUT027,1000
FDN44,OUT018,1000
FDC29,OUT045,1000
DRK01,OUT019,1000
FDD48,OUT017,1000
FDB59,OUT013,1000
FDY45,OUT010,1000
FDX60,OUT035,1000
FDT09,OUT010,1000
DRB24,OUT018,1000
FDL13,OUT035,1000
FDN16,OUT035,1000
FDK57,OUT013,1000
FDO22,OUT027,1000
FDC57,OUT010,1000
FDZ13,OUT027,1000
FDW27,OUT013,1000
FDX10,OUT049,1000
FDY08,OUT018,1000
FDA49,OUT017,1000
FDC32,OUT018,1000
FDO04,OUT035,1000
NCZ54,OUT013,1000
FDY40,OUT045,1000
FDW36,OUT045,1000
FDE11,OUT017,1000
DRE37,OUT045,1000
NCK19,OUT017,1000
FDT19,OUT035,1000
FDE56,OUT045,1000
FDZ57,OUT010,1000
FDB35,OUT035,1000
FDF09,OUT010,1000
FDO34,OUT046,1000
FDA55,OUT046,1000
NCM18,OUT035,1000
FDJ20,OUT019,1000
DRQ35,OUT019,1000
FDG02,OUT013,1000
NCU29,OUT018,1000
FDL27,OUT027,1000
NCA54,OUT035,1000
FDJ32,OUT035,1000
FDB21,OUT019,1000
FDR46,OUT035,1000
FDZ32,OUT046,1000
DRF36,OUT017,1000
NCU54,OUT017,1000
NCI31,OUT017,1000
DRA59,OUT035,1000
NCC55,OUT045,1000
FDE44,OUT018,1000
NCN26,OUT018,1000
FDC11,OUT049,1000
FDV24,OUT035,1000
FDR40,OUT019,1000
NCQ17,OUT049,1000
FDC46,OUT045,1000
NCM18,OUT046,1000
FDK16,OUT046,1000
FDI28,OUT017,1000
FDS11,OUT018,1000
DRD13,OUT046,1000
FDL36,OUT035,1000
FDI27,OUT013,1000
FDJ53,OUT019,1000
FDS44,OUT045,1000
FDE28,OUT046,1000
FDQ33,OUT018,1000
FDB37,OUT017,1000
FDQ31,OUT045,1000
NCQ05,OUT046,1000
FDE10,OUT013,1000
FDF38,OUT017,1000
FDE50,OUT019,1000
DRG37,OUT010,1000
NCH06,OUT049,1000
FDY14,OUT045,1000
FDO27,OUT017,1000
FDQ19,OUT049,1000
FDZ26,OUT019,1000
FDN51,OUT013,1000
FDK20,OUT035,1000
FDD40,OUT018,1000
DRI25,OUT018,1000
FDH56,OUT017,1000
FDI36,OUT027,1000
DRH11,OUT018,1000
NCV18,OUT017,1000
DRI01,OUT049,1000
DRE48,OUT049,1000
FDS51,OUT035,1000
FDM38,OUT017,1000
FDB60,OUT027,1000
FDY58,OUT035,1000
FDY22,OUT045,1000
FDF11,OUT027,1000
FDZ51,OUT035,1000
FDQ45,OUT017,1000
FDF17,OUT035,1000
NCF31,OUT027,1000
FDA37,OUT013,1000
FDO51,OUT046,1000
FDF34,OUT013,1000
FDD57,OUT018,1000
FDO37,OUT046,1000
FDR49,OUT049,1000
FDS39,OUT049,1000
FDI48,OUT027,1000
DRM35,OUT049,1000
FDV57,OUT035,1000
FDZ55,OUT013,1000
FDI28,OUT035,1000
FDS21,OUT045,1000
FDT34,OUT013,1000
DRI25,OUT035,1000
FDT47,OUT010,1000
DRH39,OUT045,1000
NCD54,OUT045,1000
FDU16,OUT027,1000
NCW29,OUT045,1000
FDV25,OUT027,1000
FDM56,OUT035,1000
FDZ04,OUT027,1000
FDG59,OUT019,1000
FDI56,OUT045,1000
FDS33,OUT035,1000
FDC23,OUT049,1000
FDT11,OUT049,1000
FDG17,OUT045,1000
FDZ44,OUT045,1000
FDJ52,OUT013,1000
DRI23,OUT046,1000
DRE15,OUT010,1000
NCF07,OUT013,1000
NCR29,OUT049,1000
FDE44,OUT019,1000
FDT23,OUT035,1000
NCG06,OUT017,1000
NCU41,OUT010,1000
FDH46,OUT017,1000
FDV31,OUT013,1000
NCT41,OUT027,1000
FDE22,OUT027,1000
FDC26,OUT045,1000
DRF51,OUT017,1000
NCY53,OUT019,1000
FDY21,OUT017,1000
FDL27,OUT013,1000
FDZ34,OUT049,1000
NCF43,OUT010,1000
FDC21,OUT035,1000
FDL26,OUT013,1000
FDT25,OUT010,1000
NCR30,OUT046,1000
DRL23,OUT019,1000
NCR05,OUT049,1000
NCE19,OUT018,1000
FDY07,OUT035,1000
FDB10,OUT017,1000
FDP57,OUT013,1000
FDU48,OUT019,1000
FDH48,OUT035,1000
FDO33,OUT035,1000
NCU29,OUT045,1000
FDW35,OUT046,1000
FDH05,OUT010,1000
FDP26,OUT049,1000
DRG27,OUT035,1000
FDQ33,OUT046,1000
FDH20,OUT010,1000
FDV14,OUT046,1000
DRD01,OUT046,1000
NCI17,OUT049,1000
FDF39,OUT010,1000
FDX37,OUT046,1000
NCX17,OUT035,1000
FDN03,OUT013,1000
NCS41,OUT010,1000
FDH34,OUT045,1000
NCX53,OUT018,1000
FDY31,OUT046,1000
FDD20,OUT017,1000
FDE51,OUT045,1000
FDV27,OUT046,1000
FDF16,OUT035,1000
FDZ02,OUT049,1000
NCK05,OUT045,1000
FDM12,OUT027,1000
NCA05,OUT018,1000
FDX33,OUT045,1000
FDM25,OUT049,1000
FDE41,OUT018,1000
FDW14,OUT045,1000
NCD30,OUT046,1000
FDB23,OUT010,1000
FDF45,OUT046,1000
FDW20,OUT017,1000
FDF47,OUT045,1000
NCR05,OUT019,1000
DRB01,OUT046,1000
FDE36,OUT013,1000
FDU56,OUT049,1000
FDB23,OUT049,1000
FDN48,OUT049,1000
FDS43,OUT013,1000
NCN05,OUT013,1000
NCL53,OUT049,1000
FDL56,OUT046,1000
FDH17,OUT018,1000
FDP37,OUT046,1000
FDG09,OUT019,1000
FDA55,OUT045,1000
FDX31,OUT049,1000
FDJ41,OUT045,1000
DRC24,OUT045,1000
FDQ21,OUT035,1000
NCT54,OUT045,1000
FDH08,OUT049,1000
FDY38,OUT018,1000
DRM11,OUT010,1000
FDG32,OUT049,1000
NCH18,OUT046,1000
FDI20,OUT035,1000
FDA33,OUT018,1000
FDN45,OUT013,1000
FDT45,OUT010,1000
FDR32,OUT035,1000
FDA48,OUT017,1000
FDN23,OUT017,1000
NCR18,OUT035,1000
FDD45,OUT046,1000
FDI22,OUT018,1000
FDT09,OUT013,1000
DRC24,OUT027,1000
FDT39,OUT046,1000
FDX28,OUT045,1000
FDA50,OUT018,1000
FDT33,OUT027,1000
FDQ60,OUT049,1000
NCM19,OUT018,1000
FDF40,OUT046,1000
NCI30,OUT035,1000
FDK34,OUT049,1000
FDA38,OUT027,1000
FDT02,OUT045,1000
FDC11,OUT017,1000
FDD08,OUT046,1000
NCS29,OUT046,1000
DRI03,OUT010,1000
FDK48,OUT035,1000
FDM52,OUT049,1000
FDP49,OUT035,1000
DRA24,OUT046,1000
NCJ43,OUT049,1000
FDE11,OUT045,1000
FDP01,OUT049,1000
FDQ59,OUT018,1000
FDA43,OUT019,1000
FDL14,OUT017,1000
FDV50,OUT010,1000
FDT01,OUT027,1000
NCC42,OUT035,1000
FDO28,OUT046,1000
FDD32,OUT019,1000
FDV45,OUT035,1000
NCW17,OUT019,1000
NCJ17,OUT027,1000
NCF18,OUT049,1000
FDP01,OUT045,1000
FDH24,OUT045,1000
FDI38,OUT027,1000
FDX03,OUT035,1000
FDY28,OUT046,1000
FDN34,OUT018,1000
FDJ02,OUT045,1000
FDW40,OUT019,1000
FDX03,OUT017,1000
FDE17,OUT027,1000
FDT58,OUT046,1000
FDI38,OUT013,1000
FDW22,OUT035,1000
FDS15,OUT027,1000
NCX06,OUT013,1000
DRK47,OUT035,1000
FDC23,OUT027,1000
FDM56,OUT010,1000
FDP21,OUT046,1000
FDP58,OUT046,1000
FDA27,OUT019,1000
FDK41,OUT019,1000
NCH42,OUT046,1000
FDG29,OUT045,1000
FDW15,OUT018,1000
FDD28,OUT018,1000
FDQ37,OUT049,1000
FDC23,OUT035,1000
FDV13,OUT035,1000
FDK33,OUT046,1000
FDO33,OUT013,1000
FDN21,OUT017,1000
NCW06,OUT027,1000
FDI38,OUT035,1000
FDC21,OUT027,1000
NCS05,OUT046,1000
NCN53,OUT049,1000
FDV40,OUT010,1000
FDG60,OUT017,1000
NCY30,OUT027,1000
FDM40,OUT045,1000
NCO30,OUT046,1000
FDK10,OUT046,1000
FDM36,OUT045,1000
FDN10,OUT013,1000
FDM46,OUT018,1000
FDX50,OUT049,1000
FDP33,OUT045,1000
FDO12,OUT045,1000
FDC28,OUT013,1000
FDO31,OUT045,1000
FDX45,OUT035,1000
FDV21,OUT049,1000
FDH04,OUT049,1000
NCG54,OUT013,1000
FDO13,OUT046,1000
FDA09,OUT027,1000
FDC38,OUT017,1000
NCO42,OUT046,1000
FDL45,OUT049,1000
NCK31,OUT013,1000
FDM39,OUT017,1000
FDC22,OUT010,1000
FDF46,OUT046,1000
FDQ37,OUT045,1000
FDH41,OUT010,1000
FDQ04,OUT046,1000
NCQ02,OUT027,1000
FDJ57,OUT027,1000
NCE07,OUT049,1000
FDE56,OUT013,1000
FDI20,OUT049,1000
FDK36,OUT018,1000
FDP08,OUT027,1000
FDF44,OUT017,1000
NCU53,OUT017,1000
FDF47,OUT035,1000
FDS55,OUT010,1000
FDZ52,OUT010,1000
FDL04,OUT018,1000
NCM26,OUT035,1000
FDX43,OUT049,1000
FDP52,OUT049,1000
DRK49,OUT045,1000
FDE38,OUT013,1000
DRF13,OUT035,1000
FDK41,OUT010,1000
FDJ04,OUT027,1000
FDZ44,OUT018,1000
FDS11,OUT013,1000
FDA55,OUT049,1000
NCW53,OUT046,1000
FDB49,OUT027,1000
FDD23,OUT017,1000
NCV42,OUT045,1000
NCZ29,OUT018,1000
FDQ26,OUT013,1000
FDV08,OUT017,1000
FDC53,OUT049,1000
FDV58,OUT010,1000
NCP02,OUT019,1000
DRI37,OUT045,1000
FDQ12,OUT049,1000
FDE33,OUT046,1000
FDX27,OUT045,1000
FDM22,OUT017,1000
NCH30,OUT019,1000
FDC04,OUT017,1000
FDO38,OUT046,1000
FDV52,OUT027,1000
FDB32,OUT013,1000
FDV43,OUT018,1000
FDI24,OUT018,1000
FDR40,OUT017,1000
FDW02,OUT049,1000
FDE44,OUT049,1000
FDL38,OUT046,1000
NCT54,OUT010,1000
DRJ39,OUT010,1000
FDW55,OUT049,1000
DRF13,OUT019,1000
NCW17,OUT049,1000
FDP13,OUT035,1000
FDS08,OUT018,1000
NCP17,OUT035,1000
NCO53,OUT035,1000
FDH19,OUT045,1000
FDJ04,OUT017,1000
FDG10,OUT049,1000
FDA40,OUT010,1000
FDI53,OUT045,1000
FDU09,OUT010,1000
FDK60,OUT045,1000
FDR43,OUT017,1000
FDW22,OUT017,1000
DRP47,OUT010,1000
DRG48,OUT010,1000
FDA14,OUT035,1000
FDU49,OUT013,1000
FDK28,OUT045,1000
FDT19,OUT046,1000
NCQ42,OUT045,1000
FDD03,OUT045,1000
NCM53,OUT013,1000
NCX53,OUT045,1000
FDV14,OUT027,1000
NCZ54,OUT017,1000
FDB39,OUT013,1000
DRC24,OUT046,1000
FDY36,OUT013,1000
FDN01,OUT035,1000
DRH25,OUT046,1000
FDV08,OUT046,1000
NCP53,OUT049,1000
FDU52,OUT010,1000
NCI42,OUT045,1000
FDZ14,OUT035,1000
FDF11,OUT046,1000
FDQ13,OUT018,1000
FDO32,OUT010,1000
DRJ37,OUT018,1000
FDY43,OUT046,1000
NCT41,OUT017,1000
NCV17,OUT045,1000
FDM04,OUT027,1000
DRB48,OUT018,1000
FDM24,OUT013,1000
FDT37,OUT049,1000
NCO05,OUT010,1000
FDL13,OUT046,1000
FDL15,OUT017,1000
FDB11,OUT018,1000
FDL14,OUT019,1000
FDY10,OUT019,1000
FDJ40,OUT049,1000
NCW18,OUT046,1000
NCY06,OUT013,1000
DRE13,OUT018,1000
FDA26,OUT045,1000
NCE19,OUT010,1000
FDE33,OUT035,1000
DRL59,OUT027,1000
FDY07,OUT046,1000
FDF57,OUT018,1000
FDM58,OUT035,1000
FDP26,OUT027,1000
FDY32,OUT046,1000
FDD51,OUT010,1000
FDU22,OUT018,1000
FDZ49,OUT018,1000
NCI42,OUT017,1000
FDT04,OUT027,1000
NCU41,OUT045,1000
FDS56,OUT045,1000
NCN42,OUT017,1000
FDK34,OUT046,1000
FDB03,OUT017,1000
DRJ25,OUT035,1000
FDT25,OUT027,1000
FDN20,OUT013,1000
FDP09,OUT013,1000
FDM20,OUT019,1000
NCG55,OUT046,1000
NCP14,OUT045,1000
NCH06,OUT046,1000
FDV52,OUT013,1000
NCL07,OUT035,1000
DRJ11,OUT027,1000
DRO59,OUT013,1000
FDW15,OUT010,1000
NCQ30,OUT035,1000
NCN54,OUT019,1000
FDY01,OUT027,1000
FDX39,OUT035,1000
FDH53,OUT027,1000
FDA57,OUT035,1000
NCC07,OUT010,1000
FDU28,OUT013,1000
FDK36,OUT010,1000
FDR36,OUT018,1000
NCQ17,OUT035,1000
FDS28,OUT019,1000
FDE08,OUT045,1000
FDU22,OUT046,1000
FDG41,OUT045,1000
FDO31,OUT010,1000
FDM21,OUT019,1000
FDU40,OUT017,1000
FDV36,OUT018,1000
FDT10,OUT027,1000
FDX38,OUT045,1000
NCU30,OUT027,1000
NCV06,OUT049,1000
FDT16,OUT035,1000
NCP41,OUT027,1000
FDZ56,OUT017,1000
FDC22,OUT035,1000
FDU10,OUT035,1000
FDS46,OUT045,1000
FDO08,OUT049,1000
NCV42,OUT018,1000
FDP33,OUT035,1000
FDJ12,OUT046,1000
FDH04,OUT045,1000
NCU54,OUT013,1000
FDO36,OUT010,1000
FDT37,OUT027,1000
FDD14,OUT010,1000
FDA16,OUT013,1000
NCS42,OUT019,1000
FDP10,OUT019,1000
FDQ28,OUT049,1000
FDK57,OUT010,1000
FDK02,OUT013,1000
FDW47,OUT018,1000
NCC42,OUT018,1000
FDQ37,OUT018,1000
FDL40,OUT046,1000
DRE13,OUT010,1000
FDQ34,OUT027,1000
NCB54,OUT046,1000
FDS48,OUT049,1000
FDO15,OUT045,1000
NCT30,OUT013,1000
FDU49,OUT027,1000
FDE21,OUT046,1000
FDS49,OUT019,1000
FDT38,OUT027,1000
FDZ01,OUT045,1000
FDC41,OUT035,1000
DRG13,OUT010,1000
NCZ42,OUT018,1000
NCM07,OUT045,1000
NCV17,OUT018,1000
DRK39,OUT035,1000
FDS37,OUT018,1000
FDV12,OUT019,1000
NCG19,OUT018,1000
FDS51,OUT013,1000
NCO14,OUT046,1000
FDC38,OUT046,1000
FDN15,OUT046,1000
NCH42,OUT013,1000
FDQ22,OUT046,1000
FDC05,OUT013,1000
FDZ31,OUT013,1000
DRJ23,OUT049,1000
FDC52,OUT035,1000
DRD12,OUT010,1000
FDV55,OUT017,1000
FDD32,OUT046,1000
FDR01,OUT049,1000
FDY08,OUT019,1000
FDQ45,OUT045,1000
DRN11,OUT027,1000
NCS05,OUT018,1000
FDY32,OUT035,1000
NCD31,OUT045,1000
NCE06,OUT049,1000
NCP14,OUT046,1000
NCF18,OUT019,1000
FDF14,OUT018,1000
FDB22,OUT017,1000
NCH54,OUT049,1000
FDU27,OUT035,1000
FDS58,OUT027,1000
NCU29,OUT035,1000
FDJ57,OUT013,1000
FDL56,OUT049,1000
FDH60,OUT035,1000
FDN24,OUT018,1000
FDD02,OUT017,1000
FDP15,OUT017,1000
FDB28,OUT027,1000
DRC49,OUT045,1000
NCG30,OUT018,1000
FDJ14,OUT049,1000
FDL52,OUT045,1000
NCG19,OUT027,1000
NCN41,OUT035,1000
FDW22,OUT013,1000
FDI02,OUT013,1000
FDV51,OUT045,1000
FDV48,OUT046,1000
NCL17,OUT019,1000
FDP46,OUT045,1000
FDU10,OUT045,1000
FDT37,OUT010,1000
FDI27,OUT035,1000
FDN51,OUT046,1000
FDW07,OUT035,1000
FDN45,OUT049,1000
DRN37,OUT027,1000
DRF48,OUT049,1000
FDP38,OUT019,1000
NCX18,OUT027,1000
FDK45,OUT018,1000
FDZ37,OUT049,1000
FDS50,OUT018,1000
NCR54,OUT018,1000
NCS17,OUT035,1000
FDV31,OUT046,1000
DRE27,OUT017,1000
FDN60,OUT013,1000
FDK26,OUT013,1000
FDX37,OUT018,1000
FDW31,OUT046,1000
FDX26,OUT018,1000
DRL49,OUT019,1000
FDU49,OUT017,1000
FDY58,OUT046,1000
FDN03,OUT045,1000
NCV06,OUT010,1000
FDH53,OUT045,1000
FDG31,OUT018,1000
NCC06,OUT045,1000
FDS13,OUT049,1000
FDP16,OUT035,1000
FDA35,OUT013,1000
DRP47,OUT018,1000
FDY28,OUT010,1000
FDY20,OUT035,1000
NCH30,OUT017,1000
NCR29,OUT019,1000
NCP05,OUT013,1000
NCF30,OUT019,1000
FDA08,OUT035,1000
FDN51,OUT027,1000
FDH12,OUT046,1000
FDY39,OUT017,1000
NCO53,OUT045,1000
FDB40,OUT046,1000
FDH02,OUT049,1000
FDY11,OUT027,1000
FDQ09,OUT019,1000
FDP16,OUT013,1000
NCF55,OUT018,1000
FDY09,OUT027,1000
FDY39,OUT045,1000
NCU53,OUT049,1000
NCT41,OUT049,1000
FDJ45,OUT046,1000
FDR28,OUT013,1000
FDN08,OUT013,1000
FDJ07,OUT049,1000
FDZ09,OUT027,1000
FDQ14,OUT017,1000
FDY12,OUT027,1000
FDK57,OUT046,1000
FDD20,OUT049,1000
FDS36,OUT018,1000
FDI40,OUT049,1000
FDJ40,OUT045,1000
FDE08,OUT013,1000
DRK01,OUT013,1000
FDC58,OUT049,1000
FDE50,OUT046,1000
FDX48,OUT035,1000
DRM35,OUT018,1000
FDG41,OUT013,1000
FDB52,OUT046,1000
FDV19,OUT045,1000
DRG48,OUT017,1000
FDI26,OUT013,1000
FDU11,OUT019,1000
FDF59,OUT019,1000
FDR07,OUT049,1000
NCE06,OUT017,1000
FDE10,OUT046,1000
NCO55,OUT046,1000
FDZ13,OUT013,1000
FDT50,OUT017,1000
FDH12,OUT010,1000
FDD21,OUT045,1000
NCM05,OUT013,1000
FDK04,OUT013,1000
FDN33,OUT017,1000
NCM18,OUT010,1000
DRC25,OUT049,1000
FDT47,OUT017,1000
FDD45,OUT027,1000
NCD07,OUT018,1000
NCY54,OUT010,1000
FDL12,OUT049,1000
FDL02,OUT017,1000
FDC60,OUT035,1000
FDR37,OUT017,1000
FDY16,OUT017,1000
FDU26,OUT045,1000
FDN24,OUT013,1000
FDH44,OUT013,1000
FDE23,OUT010,1000
FDW60,OUT017,1000
FDQ55,OUT049,1000
FDV32,OUT027,1000
FDV03,OUT010,1000
FDY14,OUT010,1000
NCL55,OUT027,1000
DRF25,OUT017,1000
FDX03,OUT046,1000
FDF40,OUT045,1000
FDX24,OUT010,1000
FDA25,OUT049,1000
FDH21,OUT018,1000
FDB47,OUT010,1000
FDT34,OUT019,1000
FDS39,OUT010,1000
NCU05,OUT046,1000
FDE02,OUT049,1000
FDL25,OUT035,1000
FDC50,OUT049,1000
FDZ32,OUT049,1000
FDV14,OUT045,1000
FDR07,OUT045,1000
FDB26,OUT049,1000
NCR50,OUT045,1000
FDP01,OUT018,1000
FDH57,OUT045,1000
FDM60,OUT027,1000
FDA45,OUT017,1000
FDU55,OUT017,1000
FDH40,OUT035,1000
FDG40,OUT019,1000
FDT12,OUT049,1000
DRL59,OUT045,1000
FDT47,OUT018,1000
FDI60,OUT017,1000
DRF51,OUT027,1000
NCK31,OUT049,1000
FDB08,OUT045,1000
FDM44,OUT035,1000
FDD46,OUT018,1000
FDR27,OUT019,1000
FDV56,OUT010,1000
FDM02,OUT049,1000
FDU45,OUT018,1000
FDZ10,OUT017,1000
NCK31,OUT010,1000
FDR27,OUT035,1000
FDF33,OUT013,1000
FDJ36,OUT046,1000
FDP33,OUT049,1000
FDG17,OUT046,1000
FDG47,OUT027,1000
NCW29,OUT046,1000
DRH59,OUT017,1000
FDR32,OUT017,1000
FDP48,OUT035,1000
FDG17,OUT035,1000
DRJ59,OUT017,1000
FDY48,OUT027,1000
FDB02,OUT046,1000
FDN10,OUT019,1000
NCD55,OUT035,1000
FDX34,OUT013,1000
FDZ38,OUT045,1000
DRF37,OUT049,1000
DRL47,OUT019,1000
FDL27,OUT035,1000
NCP53,OUT035,1000
FDT03,OUT019,1000
FDJ28,OUT035,1000
FDF40,OUT018,1000
FDA32,OUT035,1000
NCP02,OUT017,1000
FDZ31,OUT045,1000
NCQ29,OUT013,1000
FDP57,OUT010,1000
FDL32,OUT027,1000
DRB01,OUT035,1000
FDJ40,OUT046,1000
FDO24,OUT018,1000
FDO11,OUT018,1000
FDA56,OUT035,1000
FDF02,OUT045,1000
FDA10,OUT013,1000
NCI55,OUT017,1000
FDZ40,OUT010,1000
FDV08,OUT049,1000
FDN48,OUT013,1000
FDU57,OUT017,1000
DRF49,OUT013,1000
FDS02,OUT035,1000
FDS43,OUT046,1000
FDT16,OUT013,1000
FDX19,OUT027,1000
FDK15,OUT046,1000
DRA12,OUT049,1000
FDY35,OUT017,1000
NCU42,OUT013,1000
FDD26,OUT013,1000
FDR11,OUT018,1000
NCP53,OUT045,1000
FDP34,OUT045,1000
NCV41,OUT019,1000
FDN20,OUT018,1000
FDZ16,OUT018,1000
FDZ28,OUT049,1000
NCL55,OUT013,1000
NCJ17,OUT046,1000
FDT37,OUT046,1000
FDV51,OUT049,1000
FDZ28,OUT035,1000
FDN27,OUT013,1000
FDS14,OUT019,1000
FDZ58,OUT045,1000
FDD46,OUT046,1000
FDJ03,OUT035,1000
FDU03,OUT010,1000
FDA33,OUT027,1000
NCW53,OUT035,1000
NCC55,OUT017,1000
FDP52,OUT019,1000
FDE39,OUT049,1000
FDB44,OUT035,1000
FDG59,OUT013,1000
FDI05,OUT013,1000
FDF59,OUT045,1000
FDM39,OUT019,1000
FDB14,OUT013,1000
NCS05,OUT019,1000
DRJ35,OUT045,1000
FDO31,OUT019,1000
FDA31,OUT046,1000
FDX40,OUT049,1000
FDW56,OUT045,1000
FDH09,OUT018,1000
FDA52,OUT019,1000
FDF20,OUT019,1000
FDE40,OUT046,1000
NCU17,OUT046,1000
NCP14,OUT035,1000
FDN25,OUT027,1000
FDU39,OUT049,1000
NCM05,OUT017,1000
FDU07,OUT017,1000
FDF28,OUT049,1000
FDR57,OUT049,1000
FDJ33,OUT013,1000
DRH23,OUT035,1000
FDQ52,OUT046,1000
DRK13,OUT035,1000
FDP09,OUT046,1000
FDR08,OUT027,1000
FDV50,OUT045,1000
FDT13,OUT049,1000
FDJ27,OUT027,1000
FDH21,OUT046,1000
FDW14,OUT027,1000
FDL52,OUT049,1000
FDW28,OUT017,1000
FDL40,OUT049,1000
FDE24,OUT046,1000
FDX35,OUT049,1000
FDP46,OUT017,1000
FDX56,OUT045,1000
FDQ45,OUT049,1000
FDK50,OUT027,1000
FDY26,OUT045,1000
FDQ09,OUT017,1000
FDN39,OUT049,1000
FDP13,OUT017,1000
FDR51,OUT013,1000
FDZ49,OUT010,1000
FDL28,OUT018,1000
FDZ10,OUT035,1000
FDK38,OUT013,1000
DRL49,OUT027,1000
FDR15,OUT013,1000
FDQ24,OUT035,1000
FDD56,OUT013,1000
NCR42,OUT046,1000
FDH52,OUT045,1000
FDH57,OUT019,1000
FDR15,OUT010,1000
FDJ34,OUT035,1000
FDW37,OUT035,1000
FDQ23,OUT018,1000
FDP34,OUT013,1000
FDE04,OUT027,1000
FDC48,OUT045,1000
FDA47,OUT019,1000
FDI35,OUT018,1000
NCV05,OUT013,1000
FDR28,OUT045,1000
FDH31,OUT017,1000
FDP59,OUT019,1000
FDS19,OUT018,1000
FDM60,OUT045,1000
FDJ44,OUT018,1000
DRH51,OUT017,1000
DRC25,OUT017,1000
DRE25,OUT013,1000
NCX05,OUT049,1000
FDR11,OUT017,1000
DRP47,OUT045,1000
DRC49,OUT019,1000
FDQ47,OUT027,1000
FDL20,OUT013,1000
FDM34,OUT035,1000
NCN55,OUT013,1000
FDD41,OUT035,1000
FDE52,OUT049,1000
NCT18,OUT019,1000
FDJ32,OUT018,1000
FDE16,OUT046,1000
FDZ09,OUT045,1000
DRZ11,OUT046,1000
FDK41,OUT049,1000
FDE56,OUT049,1000
FDH34,OUT013,1000
DRI49,OUT013,1000
DRI59,OUT046,1000
DRC36,OUT049,1000
FDS15,OUT019,1000
FDI07,OUT018,1000
FDZ15,OUT018,1000
NCX41,OUT027,1000
NCO29,OUT019,1000
FDF57,OUT013,1000
FDI33,OUT035,1000
DRJ47,OUT049,1000
FDB34,OUT046,1000
FDY22,OUT027,1000
DRL11,OUT017,1000
FDY46,OUT035,1000
FDG17,OUT013,1000
FDE52,OUT018,1000
DRP47,OUT027,1000
FDO01,OUT010,1000
FDL09,OUT046,1000
FDR57,OUT013,1000
DRD37,OUT035,1000
FDQ36,OUT027,1000
FDL33,OUT049,1000
FDL48,OUT045,1000
FDL28,OUT049,1000
NCN29,OUT046,1000
FDO13,OUT035,1000
FDB38,OUT045,1000
FDI36,OUT035,1000
FDI58,OUT035,1000
FDH22,OUT018,1000
FDQ27,OUT013,1000
FDT33,OUT046,1000
FDC56,OUT045,1000
FDF14,OUT046,1000
FDQ39,OUT017,1000
NCM43,OUT017,1000
FDS46,OUT035,1000
FDI22,OUT049,1000
NCE43,OUT045,1000
FDZ36,OUT010,1000
FDR13,OUT019,1000
FDP46,OUT018,1000
FDW56,OUT019,1000
FDB40,OUT017,1000
FDM28,OUT018,1000
FDV49,OUT013,1000
NCS53,OUT018,1000
FDO03,OUT049,1000
FDT15,OUT035,1000
FDD33,OUT049,1000
FDX13,OUT017,1000
FDH60,OUT013,1000
DRH51,OUT046,1000
NCL07,OUT049,1000
FDW51,OUT045,1000
FDF21,OUT019,1000
FDH26,OUT019,1000
FDJ03,OUT049,1000
FDU35,OUT017,1000
DRL01,OUT018,1000
FDE59,OUT045,1000
FDI60,OUT035,1000
DRH39,OUT035,1000
FDK36,OUT049,1000
FDN52,OUT045,1000
FDU12,OUT017,1000
NCT05,OUT027,1000
FDS37,OUT027,1000
FDK24,OUT017,1000
DRF36,OUT013,1000
FDN46,OUT010,1000
NCN06,OUT045,1000
FDD59,OUT035,1000
FDM14,OUT045,1000
FDO10,OUT018,1000
FDU35,OUT013,1000
NCA30,OUT018,1000
NCO41,OUT049,1000
FDI24,OUT046,1000
FDZ16,OUT046,1000
FDV47,OUT046,1000
FDV16,OUT045,1000
FDZ22,OUT035,1000
FDO20,OUT010,1000
FDW38,OUT013,1000
FDW52,OUT045,1000
FDT43,OUT019,1000
NCS29,OUT045,1000
NCC31,OUT017,1000
FDA21,OUT017,1000
FDQ55,OUT046,1000
NCE54,OUT049,1000
FDD45,OUT017,1000
NCP17,OUT017,1000
FDR47,OUT035,1000
DRM35,OUT013,1000
FDR47,OUT019,1000
FDX19,OUT010,1000
FDV22,OUT027,1000
FDQ46,OUT027,1000
DRO47,OUT045,1000
FDB44,OUT010,1000
FDN02,OUT010,1000
FDW10,OUT045,1000
FDJ41,OUT019,1000
FDM50,OUT046,1000
FDW10,OUT035,1000
FDY48,OUT049,1000
NCE30,OUT027,1000
FDO04,OUT045,1000
FDQ26,OUT010,1000
NCX29,OUT018,1000
FDE39,OUT046,1000
NCR54,OUT027,1000
